Entropy_Average Random_Average Run_Number Entropy_Distance Random_Distance
0.49965321356082176 0.5008143981590826 335 3.4678643917823715E-4 8.143981590825744E-4
0.500476551377907 0.5010157659367747 336 4.765513779070307E-4 0.0010157659367746597
0.5007372208717504 0.4981908710229656 337 7.372208717504325E-4 0.001809128977034391
0.49967117305094716 0.49727789274683293 338 3.288269490528406E-4 0.002722107253167072
0.5005536696979296 0.49998850600702877 339 5.536696979295819E-4 1.1493992971234324E-5
0.4993565532269126 0.4998375480785362 340 6.434467730874194E-4 1.6245192146380205E-4
0.4996369907191332 0.5007026759065593 341 3.630092808667995E-4 7.02675906559258E-4
0.49988812995788523 0.5007515084661499 342 1.1187004211477003E-4 7.515084661499083E-4
0.4998030609799547 0.4987318182456655 343 1.9693902004530583E-4 0.0012681817543345186
0.5004926105758005 0.4993070124215689 344 4.926105758005228E-4 6.929875784311146E-4
0.50050203513346 0.49911825407267846 345 5.020351334600326E-4 8.817459273215422E-4
0.5013035547314384 0.5007763107207409 346 0.0013035547314383944 7.763107207409137E-4
0.49951872890908156 0.49972410704719616 347 4.812710909184448E-4 2.7589295280383563E-4
0.49953116194828684 0.49901376701098227 348 4.6883805171316073E-4 9.862329890177324E-4
0.500422250427611 0.4991190359077257 349 4.2225042761101506E-4 8.809640922742834E-4
0.5001329948990434 0.5003364053411383 350 1.3299489904339268E-4 3.364053411383239E-4
0.5002816463076754 0.49823156488946185 351 2.816463076753539E-4 0.0017684351105381468
0.5008203611579658 0.5008612983189599 352 8.203611579657988E-4 8.612983189598689E-4
0.5011946447208379 0.5021875139174712 353 0.0011946447208378563 0.0021875139174711844
0.49947466707294386 0.49910882216503655 354 5.253329270561435E-4 8.911778349634525E-4
0.5004962653311149 0.498584163487176 355 4.96265331114909E-4 0.0014158365128240091
0.4998774688319606 0.5000104529251373 356 1.22531168039397E-4 1.0452925137349744E-5
0.4978311111775603 0.5013421821039751 357 0.0021688888224397074 0.0013421821039750759
0.4993097968566222 0.4995536469230037 358 6.9020314337781E-4 4.4635307699630866E-4
0.5008981557540172 0.4997378358324403 359 8.981557540171936E-4 2.621641675596975E-4
0.5004806852003025 0.4995298781596403 360 4.8068520030253303E-4 4.7012184035971627E-4
0.49979724810642673 0.49861901771524864 361 2.0275189357327195E-4 0.0013809822847513642
0.5006511112507854 0.4993731181762772 362 6.5111125078543E-4 6.268818237227802E-4
0.5005652736763703 0.5009690845645953 363 5.652736763702704E-4 9.690845645953239E-4
0.5000672801718665 0.5000466482746874 364 6.728017186652391E-5 4.664827468736643E-5
0.49870357350869565 0.5005220987790862 365 0.0012964264913043477 5.220987790861553E-4
0.49951773941615807 0.5010312789873396 366 4.822605838419314E-4 0.0010312789873395678
0.5004951757529861 0.5001692378627698 367 4.951757529860767E-4 1.692378627697888E-4
0.5008397799007085 0.4997115846861818 368 8.397799007084927E-4 2.8841531381818E-4
0.5010205238190873 0.49811971254809717 369 0.001020523819087349 0.001880287451902829
0.4990451055624054 0.49897480673078864 370 9.548944375946111E-4 0.0010251932692113552
0.5012869557968375 0.4997395270448371 371 0.0012869557968374634 2.604729551629048E-4
0.5001743086823022 0.49975648832733344 372 1.7430868230217111E-4 2.4351167266656315E-4
0.5011970537596756 0.4992475530385225 373 0.0011970537596756037 7.524469614775264E-4
0.5009637733898326 0.49871241801724064 374 9.637733898325562E-4 0.001287581982759356
0.5008402197127483 0.500330630665465 375 8.402197127482802E-4 3.3063066546501485E-4
0.500913336683433 0.5005510941852174 376 9.133366834329637E-4 5.510941852173712E-4
0.5006401776116958 0.5007422833996226 377 6.401776116957691E-4 7.422833996225675E-4
0.4999064043467441 0.49929218891834337 378 9.35956532558957E-5 7.078110816566285E-4
0.5007969747050223 0.500501649442312 379 7.969747050222686E-4 5.016494423120132E-4
0.49866063092616686 0.4997038579901388 380 0.001339369073833141 2.961420098612222E-4
0.4985378935342945 0.5016686598031037 381 0.0014621064657054927 0.0016686598031037114
0.4992366374052143 0.4994307239085408 382 7.633625947857103E-4 5.69276091459181E-4
0.5002039017106195 0.49926328682894777 383 2.039017106194585E-4 7.367131710522279E-4
0.4998862899867822 0.5001282455910876 384 1.1371001321780483E-4 1.282455910875946E-4
0.5009008011648461 0.4986226713242221 385 9.008011648461434E-4 0.001377328675777889
0.49956418179952833 0.49878114308211685 386 4.358182004716715E-4 0.0012188569178831488
0.4993883628390777 0.5005627384645935 387 6.116371609222737E-4 5.627384645935374E-4
0.5000848147377669 0.5005181688499604 388 8.481473776689175E-5 5.181688499603654E-4
0.5006099496613818 0.5013238514970021 389 6.099496613818367E-4 0.0013238514970020931
0.4994642212171592 0.49827763814816456 390 5.35778782840779E-4 0.001722361851835441
0.49978267695600986 0.5016523905942015 391 2.1732304399013636E-4 0.001652390594201525
0.49899452311586845 0.49977543336504865 392 0.001005476884131551 2.2456663495135087E-4
0.4996124649285437 0.4979537030264121 393 3.8753507145627974E-4 0.00204629697358788
0.4997213180195103 0.5015968755262841 394 2.786819804896923E-4 0.0015968755262840695
0.49934602569644637 0.5003692059867723 395 6.539743035536283E-4 3.692059867722586E-4
0.5001543387627632 0.5005096958241307 396 1.5433876276316205E-4 5.096958241307403E-4
0.5005678237642449 0.4987017618175371 397 5.678237642449124E-4 0.0012982381824628852
0.498268125379217 0.49942467075510816 398 0.0017318746207830027 5.753292448918423E-4
0.499874270954891 0.5016172181934171 399 1.2572904510899097E-4 0.0016172181934170915
0.49955267581963775 0.499670795575726 400 4.4732418036225186E-4 3.2920442427397667E-4
0.5004717323843725 0.5005596626378441 401 4.717323843724808E-4 5.596626378441272E-4
0.5021777624681052 0.5000927999720736 402 0.0021777624681051932 9.279997207356505E-5
0.5017244437824323 0.49875551234393445 403 0.0017244437824323056 0.0012444876560655516
0.5004725516015854 0.49903970100258777 404 4.7255160158543585E-4 9.602989974122345E-4
0.499852151646338 0.5006493897533059 405 1.4784835366199456E-4 6.493897533058623E-4
0.500324856501662 0.5001181663981902 406 3.2485650166202973E-4 1.1816639819017816E-4
0.49965105907069374 0.4995420817519367 407 3.4894092930626286E-4 4.5791824806329373E-4
0.49978262672372076 0.4999041251921187 408 2.173732762792424E-4 9.58748078813132E-5
0.5017001956573933 0.5018462115549499 409 0.001700195657393322 0.0018462115549499059
0.5003449076529195 0.4992523080735193 410 3.4490765291950165E-4 7.476919264807202E-4
0.5001379686352034 0.4987924561972947 411 1.3796863520343372E-4 0.0012075438027053242
0.49983320728515807 0.4974750021093566 412 1.6679271484193459E-4 0.002524997890643421
0.500107279580844 0.5003537885265497 413 1.0727958084399969E-4 3.5378852654965876E-4
0.5000909584413031 0.5007830353080452 414 9.095844130313502E-5 7.830353080452435E-4
0.501233304439879 0.5006826436940006 415 0.0012333044398790127 6.826436940006175E-4
0.4996433919003981 0.499133631390651 416 3.566080996019183E-4 8.663686093490219E-4
0.5005677451629034 0.4995628685822115 417 5.677451629033659E-4 4.371314177885055E-4
0.5020305861637954 0.5011125467536592 418 0.002030586163795367 0.0011125467536592382
0.49960444014449595 0.5009328075853408 419 3.9555985550404626E-4 9.328075853407558E-4
0.5007065172787846 0.5009176576792912 420 7.065172787845686E-4 9.17657679291195E-4
0.4999396563509314 0.5003199862974071 421 6.034364906859491E-5 3.199862974071488E-4
0.49992628451803944 0.50110758266971 422 7.371548196055677E-5 0.0011075826697100055
0.5015079164764764 0.5001448143492664 423 0.001507916476476412 1.448143492663867E-4
0.49943983657113095 0.5017450140676835 424 5.601634288690538E-4 0.0017450140676834591
0.501226037918318 0.5000237273510558 425 0.0012260379183179904 2.3727351055824464E-5
0.49925306025049054 0.49943628802256484 426 7.469397495094565E-4 5.637119774351551E-4
0.5000725840098394 0.49795322303796213 427 7.258400983944924E-5 0.002046776962037866
0.4993489771142132 0.5001960923508945 428 6.510228857867784E-4 1.960923508944612E-4
0.4986490256941047 0.5006198326814368 429 0.0013509743058953139 6.198326814368382E-4
0.5010981627737845 0.500242880164574 430 0.0010981627737844946 2.4288016457396644E-4
0.5003041075409888 0.49962317729935535 431 3.041075409887517E-4 3.768227006446523E-4
0.49998349495105976 0.5009292753545583 432 1.650504894024074E-5 9.292753545583343E-4
0.5006545605643962 0.4995252078684697 433 6.545605643961672E-4 4.747921315302883E-4
0.5011698725675559 0.5001721385208137 434 0.001169872567555852 1.7213852081365832E-4
0.49915399238520874 0.5010275945868321 435 8.460076147912554E-4 0.0010275945868321035
0.5012277407772335 0.5002211282608103 436 0.0012277407772335325 2.2112826081033266E-4
0.49867776895797766 0.5019541057441615 437 0.001322231042022337 0.0019541057441615495
0.4991268080430318 0.49797165324959075 438 8.731919569682223E-4 0.002028346750409249
0.5002027331185872 0.49969496955190423 439 2.027331185872061E-4 3.050304480957666E-4
0.4994114769983933 0.4984795195458433 440 5.885230016067222E-4 0.001520480454156703
0.5007935428079107 0.49854883792566934 441 7.935428079106632E-4 0.0014511620743306586
0.5009002287069219 0.49968938237967625 442 9.002287069218573E-4 3.1061762032374984E-4
0.49877909892117966 0.4986936429723414 443 0.0012209010788203356 0.0013063570276585779
0.5007330353769345 0.498659776617725 444 7.330353769344766E-4 0.0013402233822750187
0.5003486612676704 0.499859044410736 445 3.486612676704137E-4 1.4095558926402463E-4
0.4989109731003454 0.5014099156291024 446 0.0010890268996546215 0.0014099156291024206
0.49975126600011444 0.5019878819646714 447 2.487339998855642E-4 0.0019878819646713675
0.499431528542968 0.5012231783386162 448 5.684714570319827E-4 0.001223178338616182
0.500151768436116 0.5009566300234299 449 1.5176843611597324E-4 9.566300234299385E-4
0.49947165674403105 0.4993815643306487 450 5.283432559689549E-4 6.184356693513249E-4
0.5008431155147276 0.4998944595571337 451 8.431155147275993E-4 1.0554044286631425E-4
0.4982180887687028 0.5013428062976231 452 0.001781911231297173 0.001342806297623067
0.49973445220341817 0.4983083353870948 453 2.6554779658183314E-4 0.0016916646129052082
0.4988507361113614 0.4999584211577853 454 0.0011492638886386186 4.157884221467345E-5
0.49923046593273757 0.4994002891861544 455 7.69534067262434E-4 5.997108138455776E-4
0.49956423232344743 0.4997180354371377 456 4.3576767655256754E-4 2.819645628622802E-4
0.49992733595133027 0.500298446180592 457 7.266404866973497E-5 2.984461805920491E-4
0.4999264174385743 0.49889956888249326 458 7.358256142570019E-5 0.0011004311175067394
0.5005529901680597 0.4999824743983736 459 5.529901680596527E-4 1.7525601626378062E-5
0.498961897183267 0.501894077439005 460 0.0010381028167329998 0.0018940774390050485
0.49953235778251204 0.49929139062978706 461 4.676422174879624E-4 7.086093702129426E-4
0.49969866750811653 0.4990708919904971 462 3.013324918834659E-4 9.291080095029103E-4
0.5010587304541814 0.4995259194114391 463 0.001058730454181367 4.7408058856091007E-4
0.4998302599023471 0.4996629123598215 464 1.697400976529151E-4 3.370876401784795E-4
0.4998518357474009 0.4994078342515064 465 1.4816425259911448E-4 5.921657484935783E-4
0.5001323616292354 0.499789089605677 466 1.3236162923535577E-4 2.1091039432302727E-4
0.5006378049923494 0.4992857992243215 467 6.378049923494444E-4 7.142007756785196E-4
0.5002120509439179 0.4987832112447976 468 2.1205094391785195E-4 0.0012167887552024248
0.500179010753667 0.4999854741889052 469 1.7901075366699715E-4 1.4525811094789898E-5
0.5006455228288087 0.4999515753071587 470 6.455228288086978E-4 4.842469284127571E-5
0.4996958293111494 0.5006837064799298 471 3.041706888505802E-4 6.837064799297687E-4
0.5002596416996627 0.49937288569778837 472 2.596416996627493E-4 6.271143022116288E-4
0.5003633791593232 0.49960570759394113 473 3.633791593231628E-4 3.942924060588715E-4
0.500074128153313 0.49913006844565216 474 7.412815331298006E-5 8.699315543478359E-4
0.4996823945645042 0.49988522059179924 475 3.1760543549580467E-4 1.1477940820076027E-4
0.5004913995304214 0.49998625732931445 476 4.913995304214325E-4 1.374267068554591E-5
0.50034529508888 0.49851973947891337 477 3.452950888800377E-4 0.0014802605210866293
0.4997169375661598 0.4989298746044796 478 2.830624338401866E-4 0.001070125395520427
0.49916694667716976 0.49957175015134225 479 8.33053322830235E-4 4.2824984865774685E-4
0.5003691054290055 0.500319972641803 480 3.691054290054785E-4 3.199726418029458E-4
0.4992928628651351 0.5001382870658255 481 7.071371348649214E-4 1.382870658255264E-4
0.4998391351643634 0.5021979421513614 482 1.6086483563659826E-4 0.002197942151361376
0.4991408896314945 0.49827751094194306 483 8.591103685055002E-4 0.0017224890580569419
0.49980286361888493 0.5001058916567781 484 1.971363811150706E-4 1.0589165677810097E-4
0.5009675238691844 0.5015572440100154 485 9.675238691844168E-4 0.001557244010015446
0.49959431433909646 0.5000309661494716 486 4.056856609035431E-4 3.0966149471622906E-5
0.4985721480626691 0.5008993459590155 487 0.001427851937330915 8.993459590155295E-4
0.5008383690184688 0.49960566014730723 488 8.383690184687875E-4 3.9433985269277105E-4
0.5001505258735135 0.49908507395499924 489 1.5052587351349622E-4 9.149260450007635E-4
0.500770040852555 0.5014119057020965 490 7.700408525550539E-4 0.0014119057020964831
0.4992962424485318 0.5005971551401261 491 7.03757551468176E-4 5.971551401261488E-4
0.4977911718387541 0.5005716335957722 492 0.0022088281612459015 5.716335957721697E-4
0.4989523380567576 0.5007303578669259 493 0.0010476619432424061 7.303578669258792E-4
0.4989508303904704 0.5001723234885456 494 0.00104916960952961 1.7232348854556712E-4
0.49832544961955527 0.4980516436912271 495 0.0016745503804447281 0.0019483563087728806
0.5004678489218453 0.4991542873113399 496 4.678489218452597E-4 8.457126886601274E-4
0.49989486336306693 0.49950969057553984 497 1.0513663693306752E-4 4.903094244601558E-4
0.5010829881233594 0.4983023350837804 498 0.0010829881233593852 0.0016976649162195878
0.500699041881701 0.5000329887649992 499 6.990418817010013E-4 3.298876499924219E-5
0.501162467986939 0.5008256428863287 500 0.0011624679869389754 8.256428863286924E-4
0.4988369532035609 0.4998044010396834 501 0.0011630467964390823 1.9559896031662305E-4
0.4996572754146435 0.5012892354935515 502 3.4272458535650197E-4 0.0012892354935515327
0.49970894555066037 0.5002630303407231 503 2.9105444933963387E-4 2.630303407230583E-4
0.49917177640508614 0.500570421090281 504 8.282235949138572E-4 5.70421090281048E-4
0.500510316263164 0.5001410177674332 505 5.103162631640012E-4 1.4101776743324912E-4
0.5001747457941628 0.4991792926352883 506 1.7474579416276725E-4 8.207073647116814E-4
0.4991857332528979 0.5008576424194666 507 8.142667471021103E-4 8.576424194666199E-4
0.4986226284270271 0.5013188236950027 508 0.0013773715729729075 0.001318823695002691
0.501780083957862 0.5007151479053313 509 0.0017800839578619998 7.15147905331337E-4
0.49944263192452554 0.49847601630151556 510 5.573680754744625E-4 0.0015239836984844435
0.49922348479741896 0.49984770623989505 511 7.765152025810407E-4 1.52293760104949E-4
0.49881596070773293 0.49961515150104036 512 0.0011840392922670695 3.8484849895964457E-4
0.5006910879857469 0.4971313706360689 513 6.910879857469077E-4 0.002868629363931119
0.5001598786803252 0.49969478677451845 514 1.5987868032518726E-4 3.052132254815487E-4
0.49948009221479633 0.4982684246601762 515 5.19907785203666E-4 0.001731575339823821
0.49964852198844434 0.4986228681139006 516 3.514780115556615E-4 0.001377131886099392
0.5005526993942353 0.49906566903979516 517 5.526993942353009E-4 9.343309602048433E-4
0.49975619420809225 0.5006941399870393 518 2.4380579190774743E-4 6.941399870392662E-4
0.500091190308681 0.5009557223707183 519 9.119030868098843E-5 9.557223707182816E-4
0.500922966902732 0.5004091327446004 520 9.229669027319698E-4 4.091327446004156E-4
0.501419865397288 0.4989937286690527 521 0.0014198653972880004 0.0010062713309472726
0.49963731176287407 0.5001573487671869 522 3.626882371259299E-4 1.5734876718687119E-4
0.4998461459667115 0.4995774178866546 523 1.538540332884919E-4 4.225821133453933E-4
0.49974885510387324 0.4983538583942107 524 2.5114489612676483E-4 0.0016461416057892975
0.50130007852434 0.49890740404214806 525 0.0013000785243399982 0.0010925959578519384
0.4993992548398519 0.49975428119033005 526 6.007451601480751E-4 2.457188096699481E-4
0.5001959145701933 0.5012651118640958 527 1.9591457019330072E-4 0.0012651118640958359
0.49862596893462474 0.5002291284942876 528 0.0013740310653752585 2.291284942875782E-4
0.49929669195037896 0.5001748769048953 529 7.033080496210431E-4 1.748769048952603E-4
0.5002181663829713 0.49954152335086777 530 2.1816638297134094E-4 4.584766491322334E-4
0.5016755881351204 0.49960887425800443 531 0.001675588135120365 3.9112574199556827E-4
0.4999262337942332 0.5007907675794682 532 7.376620576682313E-5 7.907675794681657E-4
0.4999342403564279 0.49998691224029956 533 6.575964357208308E-5 1.3087759700436408E-5
0.4995535463493986 0.5010667744448332 534 4.464536506014194E-4 0.0010667744448331629
0.5009594721888525 0.49901179141407104 535 9.59472188852506E-4 9.882085859289624E-4
0.5013928411751577 0.49973731214007006 536 0.0013928411751576997 2.6268785992994426E-4
0.4993839934096365 0.5010244770485827 537 6.160065903634826E-4 0.0010244770485826615
0.49969793885356223 0.5016990490243544 538 3.0206114643777093E-4 0.00169904902435436
0.49932072084644963 0.49841508166073895 539 6.792791535503717E-4 0.0015849183392610544
0.5008241683376017 0.5007593269225517 540 8.241683376016828E-4 7.593269225516508E-4
0.5002754430316926 0.501440675473737 541 2.7544303169257933E-4 0.001440675473737052
0.49944664928981547 0.49987501533822293 542 5.533507101845303E-4 1.2498466177707224E-4
0.5007544731123159 0.49897534180836994 543 7.544731123159121E-4 0.0010246581916300568
0.4999643037555526 0.49908548093691674 544 3.569624444738073E-5 9.145190630832634E-4
0.5001354714209986 0.5000904283348647 545 1.3547142099856746E-4 9.042833486472279E-5
0.49848162478034763 0.5000770875592963 546 0.001518375219652368 7.708755929625166E-5
0.49717364343719833 0.5004015411639933 547 0.0028263565628016685 4.0154116399326867E-4
0.5008948756861697 0.5019034855492991 548 8.948756861697493E-4 0.0019034855492990888
0.5005735523180376 0.5003313473203228 549 5.735523180375734E-4 3.3134732032280567E-4
0.4999816537450278 0.49981989647769826 550 1.8346254972212428E-5 1.8010352230174442E-4
0.5003014246555219 0.5000553583204522 551 3.014246555218536E-4 5.535832045222566E-5
0.5015566390393082 0.5018492383862113 552 0.0015566390393082497 0.001849238386211316
0.5016615257731385 0.49938620247555576 553 0.0016615257731384947 6.137975244442373E-4
0.499003050799235 0.4990144499003201 554 9.96949200764985E-4 9.855500996798772E-4
0.500395844063818 0.5011530974015818 555 3.95844063817985E-4 0.0011530974015817597
0.4992538529064698 0.49873889700615504 556 7.461470935302139E-4 0.0012611029938449647
0.5003369703309918 0.4995699273959917 557 3.3697033099178153E-4 4.300726040082914E-4
0.500967386850123 0.5014778608803314 558 9.673868501229865E-4 0.0014778608803314164
0.5005397666445213 0.4990137990920141 559 5.397666445212668E-4 9.862009079859013E-4
0.4991434130246343 0.49969384044002285 560 8.565869753657251E-4 3.061595599771483E-4
0.5001156952453287 0.5000524869243541 561 1.1569524532872855E-4 5.248692435411151E-5
0.49989266116805675 0.4992572488287012 562 1.0733883194324889E-4 7.427511712987944E-4
0.49875677664189944 0.4988868130672254 563 0.0012432233581005647 0.0011131869327746235
0.5008441331173412 0.5007981764007564 564 8.44133117341217E-4 7.981764007564118E-4
0.5000848902145818 0.5004060641502431 565 8.48902145818009E-5 4.06064150243135E-4
0.50148468390972 0.5007094718402034 566 0.0014846839097200082 7.094718402034239E-4
0.5004237629165916 0.49853844392821345 567 4.237629165916301E-4 0.0014615560717865517
0.500250396911934 0.49909137887947225 568 2.5039691193395885E-4 9.086211205277528E-4
0.5011113350497339 0.5002253584512852 569 0.0011113350497339303 2.2535845128524024E-4
0.49882094564068885 0.5003903229907382 570 0.001179054359311149 3.903229907381567E-4
0.5004651486699415 0.5005906462211902 571 4.651486699415175E-4 5.906462211902053E-4
0.5004691874014604 0.5003339065232404 572 4.691874014604025E-4 3.339065232403904E-4
0.500986907736356 0.49892082706764784 573 9.86907736356013E-4 0.001079172932352157
0.5013758236648829 0.502018809943584 574 0.0013758236648828692 0.0020188099435840545
0.4999540247282706 0.500836545740542 575 4.597527172939264E-5 8.365457405420385E-4
0.49962508021280816 0.4988889329885174 576 3.749197871918408E-4 0.0011110670114826138
0.5000710587871304 0.500696139681055 577 7.105878713042912E-5 6.961396810549747E-4
0.4994287953353305 0.4998060600181514 578 5.71204664669478E-4 1.9393998184857875E-4
0.5009373871404005 0.5014908315749647 579 9.373871404004808E-4 0.0014908315749646572
0.5002941914391181 0.5012297338800771 580 2.9419143911812995E-4 0.0012297338800770774
0.5012547723477248 0.5005497662906294 581 0.001254772347724753 5.497662906294165E-4
0.4992812032331909 0.5010092978580406 582 7.187967668090822E-4 0.0010092978580406031
0.4986386981353438 0.5003755359099429 583 0.001361301864656217 3.755359099428812E-4
0.5012099892545525 0.5000971821870792 584 0.0012099892545525126 9.718218707921444E-5
0.5008728223559235 0.4982345056884719 585 8.728223559234527E-4 0.0017654943115281152
0.5004033265203275 0.499915444564621 586 4.0332652032748495E-4 8.455543537899679E-5
0.49952498740228185 0.5008291183914252 587 4.7501259771814963E-4 8.291183914251876E-4
0.500961679706579 0.4996065893382003 588 9.616797065790106E-4 3.9341066179970907E-4
0.5001023019411176 0.5006268169683219 589 1.023019411175996E-4 6.268169683218971E-4
0.5000604462326347 0.5008359842025468 590 6.0446232634681074E-5 8.359842025468245E-4
0.4995702060039524 0.5000139980025917 591 4.297939960475894E-4 1.3998002591719683E-5
0.5016548233988801 0.4979351740972566 592 0.001654823398880123 0.0020648259027433724
0.501584108437525 0.5002072258610748 593 0.0015841084375249892 2.0722586107480012E-4
0.49909479265375906 0.5013006375147107 594 9.052073462409438E-4 0.0013006375147106564
0.5009021083614381 0.49951326301510257 595 9.021083614381142E-4 4.86736984897429E-4
0.4988672182797703 0.4994146581027051 596 0.0011327817202296808 5.85341897294922E-4
0.4998459174069396 0.5006589036230942 597 1.5408259306037841E-4 6.589036230941758E-4
0.49980059178548664 0.5004421682304881 598 1.9940821451336355E-4 4.4216823048814913E-4
0.4997052971921464 0.5000496758262509 599 2.9470280785359737E-4 4.967582625092781E-5
0.49885672419014326 0.5000911485926154 600 0.0011432758098567364 9.114859261538655E-5
0.5005475430895135 0.4992017903462274 601 5.475430895135469E-4 7.982096537725858E-4
0.49736188273917153 0.4994376776072071 602 0.0026381172608284653 5.623223927929133E-4
0.5005927759628723 0.5032627644499279 603 5.927759628723273E-4 0.003262764449927902
0.5002896612900299 0.4977779181609503 604 2.896612900299411E-4 0.0022220818390497055
0.5001370917608184 0.49993911606936287 605 1.3709176081844188E-4 6.088393063713449E-5
0.4986619093575158 0.5000329550532338 606 0.001338090642484191 3.295505323375192E-5
0.5009236204389862 0.4989094393849909 607 9.236204389861946E-4 0.0010905606150091174
0.49937510569993143 0.500118076804003 608 6.24894300068568E-4 1.180768040029978E-4
0.49943943771251686 0.4996905473568005 609 5.605622874831351E-4 3.094526431994815E-4
0.49939889390296943 0.498875232745528 610 6.011060970305682E-4 0.0011247672544720255
0.5000290975599164 0.5032723823465408 611 2.9097559916424487E-5 0.003272382346540814
0.5005339154944417 0.5008457092792796 612 5.339154944417057E-4 8.457092792796272E-4
0.49966295101419045 0.5015566802919277 613 3.3704898580955156E-4 0.0015566802919276812
0.5004316667035663 0.5002818942098737 614 4.3166670356631354E-4 2.8189420987367875E-4
0.5005843827088814 0.49983098929831593 615 5.843827088813924E-4 1.6901070168406918E-4
0.4997576280769445 0.4999375117906869 616 2.4237192305548438E-4 6.248820931309407E-5
0.4992333944121565 0.49839610205784746 617 7.666055878435274E-4 0.0016038979421525434
0.49959487019926246 0.500337265146998 618 4.051298007375359E-4 3.3726514699794485E-4
0.49934993602458594 0.499481968730828 619 6.500639754140614E-4 5.180312691719924E-4
0.499262394519256 0.49935629301072987 620 7.376054807439747E-4 6.437069892701319E-4
0.5002689844708077 0.500406119821181 621 2.6898447080769827E-4 4.0611982118099466E-4
0.49787656925425355 0.5003990394498894 622 0.0021234307457464463 3.9903944988939344E-4
0.4987267738970261 0.50017475236123 623 0.0012732261029739234 1.747523612299906E-4
0.5007765887449045 0.5006135333158909 624 7.765887449044939E-4 6.135333158908685E-4
0.4999384712375414 0.4973628438582681 625 6.152876245857364E-5 0.002637156141731878
0.49978857461722437 0.4993223144968541 626 2.1142538277563183E-4 6.776855031458973E-4
0.499869508389011 0.4998276224726787 627 1.3049161098899198E-4 1.7237752732129907E-4
0.5012331045561167 0.49923343317424856 628 0.0012331045561166931 7.665668257514358E-4
0.500169845876427 0.5000183328424144 629 1.6984587642698834E-4 1.8332842414370276E-5
0.49830866779999944 0.5011101315377826 630 0.0016913322000005615 0.0011101315377826104
0.4995782509419376 0.4997223326724068 631 4.2174905806241503E-4 2.776673275932118E-4
0.5010951051724906 0.500372528838355 632 0.0010951051724905625 3.7252883835503514E-4
0.4996802088587897 0.4984932373286462 633 3.197911412102794E-4 0.0015067626713538007
0.4996898037870745 0.5010320935239876 634 3.101962129254954E-4 0.0010320935239875872
0.5015187992277061 0.4995724101003076 635 0.0015187992277061468 4.2758989969238215E-4
0.5004453641045082 0.4993609656791296 636 4.4536410450823904E-4 6.390343208704241E-4
0.4996244879791512 0.5003220568346229 637 3.7551202084878943E-4 3.220568346229413E-4
0.4988440232749203 0.4997768466334934 638 0.0011559767250797215 2.231533665065788E-4
0.5003874690035034 0.4997868399296645 639 3.874690035033934E-4 2.1316007033550521E-4
0.500561902368243 0.5002158307130441 640 5.619023682430502E-4 2.1583071304409618E-4
0.4993371975895207 0.5003536745190509 641 6.628024104792796E-4 3.536745190508839E-4
0.5011668899791053 0.5004900732091394 642 0.0011668899791053011 4.900732091394078E-4
0.500697372739254 0.5002445602300458 643 6.973727392539653E-4 2.445602300458205E-4
0.4998471609013778 0.5001796938801452 644 1.528390986221817E-4 1.7969388014515975E-4
0.5029291826209428 0.49986621858525854 645 0.002929182620942772 1.3378141474146288E-4
0.49981026106553667 0.5001446500620337 646 1.897389344633349E-4 1.4465006203367992E-4
0.49907817796751136 0.5014240275041262 647 9.218220324886395E-4 0.0014240275041261796
0.5000685963993413 0.4988366737943606 648 6.859639934131412E-5 0.0011633262056394145
0.4999851444042177 0.4998525819724829 649 1.4855595782292674E-5 1.4741802751710997E-4
0.5000699589290253 0.49938091994156547 650 6.995892902528222E-5 6.190800584345291E-4
0.5007443616282583 0.4994739322107764 651 7.443616282583054E-4 5.260677892235943E-4
0.49990887182725885 0.501035300106988 652 9.112817274115059E-5 0.0010353001069880463
0.49995474072048096 0.5019421122360412 653 4.525927951903874E-5 0.001942112236041238
0.5012482366038028 0.5011167636579075 654 0.0012482366038027992 0.0011167636579074713
0.5004799779509777 0.49997953415688245 655 4.799779509776503E-4 2.046584311754529E-5
0.49890870612446403 0.4987064939929321 656 0.0010912938755359702 0.0012935060070679016
0.5002761684223569 0.4999493852600119 657 2.7616842235689276E-4 5.06147399880752E-5
0.4995336598545117 0.4985401863996331 658 4.663401454882976E-4 0.0014598136003668993
0.4993861101352918 0.5000316210695255 659 6.138898647081725E-4 3.162106952547816E-5
0.5009578494424543 0.49957292601566017 660 9.578494424542505E-4 4.270739843398319E-4
0.49966703526933115 0.4998853324051487 661 3.329647306688499E-4 1.1466759485129208E-4
0.4993880465762095 0.4996502822153687 662 6.119534237905011E-4 3.49717784631276E-4
0.49980039758944667 0.4998366125171374 663 1.996024105533345E-4 1.6338748286259808E-4
0.49858874691816635 0.5002142137082253 664 0.0014112530818336522 2.1421370822527486E-4
0.49949378881651707 0.49963178842268097 665 5.062111834829297E-4 3.682115773190331E-4
0.5001406914688211 0.4987250533304708 666 1.4069146882111916E-4 0.0012749466695292089
0.49949089792927104 0.5012882216158826 667 5.091020707289617E-4 0.001288221615882601
0.49986679193111894 0.4982788108801529 668 1.332080688810633E-4 0.0017211891198470886
0.4999767735988993 0.5008133763345881 669 2.3226401100695515E-5 8.133763345881118E-4
0.5010109258971391 0.5004684446728459 670 0.0010109258971391366 4.684446728459024E-4
